Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,89479780,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527126,0.06705426,17900000.0,15300000.0,42000000,4000313.0,89500000,17900000.0,15300000.0,42000000,4000313,0,0.0,0.0,0,0.0,0,0,0,0,48,0,0.06705426,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000313.0,0.0,4000313,4000313,21400000.0,15300000.0,42000000,7200383,Benign
6,15691,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,127.4616,15691.0,0.0,15691,15691.0,15691,15691.0,0.0,15691,15691,0,0.0,0.0,0,0.0,0,0,0,0,40,0,127.4616,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,23389,3,4,316,935,316,0,105.333336,182.44269,935,0,233.75,467.5,53486.684,299.28598,3898.1667,6031.1377,13433,4.0,13747,6873.5,9276.534,13433,314,23384,7794.6665,7042.3135,13746,20.0,0,0,0,0,72,92,128.26543,171.02057,0,935,156.375,333.4786,111207.984,0,0,1,1,0,0,0,1,1,178.71428,105.333336,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119886588,115284,0,3689088,0,32,32,32.0,0.0,0,0,0.0,0.0,30771.482,961.6088,1039.933,21080.049,607477,0.0,120000000,1039.933,21080.049,607477,0,0,0.0,0.0,0,0.0,0,0,0,0,922272,0,961.6088,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00028,32.0,0.0,0,0,0,0,0,0,115284,3689088,0,0,-1,-1,115283,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,15204,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.54433,15204.0,0.0,15204,15204.0,15204,15204.0,0.0,15204,15204,0,0.0,0.0,0,0.0,0,0,0,0,40,0,131.54433,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,114010946,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,2.8067482,0.08771087,12700000.0,12700000.0,33000000,957276.0,114000000,12700000.0,12700000.0,33000000,957276,0,0.0,0.0,0,0.0,0,0,0,0,80,0,0.08771087,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,1984350.0,1392219.8,2968798,999902,21800000.0,9350086.0,33000000,10000000,Benign
6,202687886,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22520876.22,56308114.29,169932771,246.9999999,0,40537577.2,73676796.79,169932771,145436,0,50635518.75,81093981.59,170094571,7383.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,332251579,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,83062894.75,166029245.5,332106742,162.9999999,0,72418.5,102415.2249,144837,144837,0,166053452.5,234835044.6,332106905,332106905.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,117004115,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,2.461452,0.076920375,14600000.0,13600000.0,38000000,1996159.0,117000000,14600000.0,13600000.0,38000000,1996159,0,0.0,0.0,0,0.0,0,0,0,0,72,0,0.076920375,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.555557,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,3996111.0,0.0,3996111,3996111,18800000.0,13200000.0,38000000,6991882,Benign
17,89479878,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527092,0.06705418,17900000.0,15300000.0,42000000,4000344.0,89500000,17900000.0,15300000.0,42000000,4000344,0,0.0,0.0,0,0.0,0,0,0,0,48,0,0.06705418,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000344.0,0.0,4000344,4000344,21400000.0,15300000.0,42000000,7200361,Benign
6,15038067,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3007613.4,3163828.17,8011394,1013332.0,0,3007613.4,3163828.17,8011394,1013332,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
17,112019950,11,0,352,0,32,32,32.0,0.0,0,0,0.0,0.0,3.1422975,0.0981968,11200000.0,10900000.0,31000000,1019990.0,112000000,11200000.0,10900000.0,31000000,1019990,0,0.0,0.0,0,0.0,0,0,0,0,88,0,0.0981968,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.909092,32.0,0.0,0,0,0,0,0,0,11,352,0,0,-1,-1,10,8,2999874.0,0.0,2999874,2999874,15100000.0,10900000.0,31000000,5000009,Benign
17,119999524,100770,0,3224640,0,32,32,32.0,0.0,0,0,0.0,0.0,26872.107,839.75336,1190.8376,22976.219,690023,0.0,120000000,1190.8376,22976.219,690023,0,0,0.0,0.0,0,0.0,0,0,0,0,806160,0,839.75336,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000317,32.0,0.0,0,0,0,0,0,0,100770,3224640,0,0,-1,-1,100769,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,15038982,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3007796.4,3164953.871,8010114,1012400.0,0,3007796.4,3164953.871,8010114,1012400,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15040633,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3008126.6,3167114.913,8013039,1002183.0,0,3008126.6,3167114.913,8013039,1002183,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15008,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.26225,15008.0,0.0,15008,15008.0,15008,15008.0,0.0,15008,15008,0,0.0,0.0,0,0.0,0,0,0,0,40,0,133.26225,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119601923,102342,0,3274944,0,32,32,32.0,0.0,0,0,0.0,0.0,27382.035,855.6886,1168.6609,22190.605,593111,0.0,120000000,1168.6609,22190.605,593111,0,0,0.0,0.0,0,0.0,0,0,0,0,818736,0,855.6886,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000313,32.0,0.0,0,0,0,0,0,0,102342,3274944,0,0,-1,-1,102341,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,16264,3,4,325,935,325,0,108.333336,187.63884,935,0,233.75,467.5,77471.72,430.39844,2710.6667,5846.2124,14604,2.0,14995,7497.5,10050.108,14604,391,16257,5419.0,8311.329,14990,21.0,0,0,0,0,72,92,184.45647,245.94196,0,935,157.5,334.1086,111628.57,0,0,1,1,0,0,0,1,1,180.0,108.333336,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,82987978,9,0,288,0,32,32,32.0,0.0,0,0,0.0,0.0,3.4703822,0.108449444,10400000.0,14300000.0,36000000,996922.0,83000000,10400000.0,14300000.0,36000000,996922,0,0.0,0.0,0,0.0,0,0,0,0,72,0,0.108449444,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.555557,32.0,0.0,0,0,0,0,0,0,9,288,0,0,-1,-1,8,8,1510004.0,721284.25,2020029,999979,24700000.0,14800000.0,36000000,7987956,Benign
6,23111,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,53394.49,302.88608,3851.8333,6001.1436,13627,3.0,13962,6981.0,9398.863,13627,335,23106,7702.0,7078.258,13960,20.0,0,0,0,0,72,92,129.80832,173.07776,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,29730,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67.27212,29730.0,0.0,29730,29730.0,29730,29730.0,0.0,29730,29730,0,0.0,0.0,0,0.0,0,0,0,0,40,0,67.27212,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,29084,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.766335,29084.0,0.0,29084,29084.0,29084,29084.0,0.0,29084,29084,0,0.0,0.0,0,0.0,0,0,0,0,40,0,68.766335,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,15037133,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3007426.6,3165598.226,8013701,1007822.0,0,3007426.6,3165598.226,8013701,1007822,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,14599,3,4,313,935,313,0,104.333336,180.71063,935,0,233.75,467.5,85485.305,479.4849,2433.1667,5424.5464,13488,4.0,13770,6885.0,9338.052,13488,282,14595,4865.0,7721.887,13770,21.0,0,0,0,0,72,92,205.49353,273.99136,0,935,156.0,333.2751,111072.29,0,0,1,1,0,0,0,1,1,178.28572,104.333336,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,104998741,13,0,416,0,32,32,32.0,0.0,0,0,0.0,0.0,3.9619522,0.12381101,8749895.0,5039709.5,18000000,3999998.0,105000000,8749895.0,5039709.5,18000000,3999998,0,0.0,0.0,0,0.0,0,0,0,0,104,0,0.12381101,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.46154,32.0,0.0,0,0,0,0,0,0,13,416,0,0,-1,-1,12,8,8519934.0,735270.1,9039848,8000019,11000000.0,4746391.5,18000000,5004066,Benign
17,89479454,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52725,0.0670545,17900000.0,15300000.0,42000000,4001483.0,89500000,17900000.0,15300000.0,42000000,4001483,0,0.0,0.0,0,0.0,0,0,0,0,48,0,0.0670545,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4001483.0,0.0,4001483,4001483,21400000.0,15300000.0,42000000,7199123,Benign
17,117991955,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.2544591,0.10170185,10700000.0,7820015.0,30000000,3994262.0,118000000,10700000.0,7820015.0,30000000,3994262,0,0.0,0.0,0,0.0,0,0,0,0,96,0,0.10170185,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.666668,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,4487116.0,697000.8,4979970,3994262,12100000.0,8030234.0,30000000,5016558,Benign
6,15034967,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3006993.4,3161195.828,8003568,1011435.0,0,3006993.4,3161195.828,8003568,1011435,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,24836,3,4,265,935,265,0,88.333336,152.99782,935,0,233.75,467.5,48316.96,281.84894,4139.3335,6490.658,14810,3.0,15093,7546.5,10272.141,14810,283,24833,8277.667,7631.638,15100,36.0,0,0,0,0,72,92,120.7924,161.05653,0,935,150.0,330.46503,109207.14,0,0,1,1,0,0,0,1,1,171.42857,88.333336,233.75,0,0,0,0,0,0,3,265,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,16067,3,4,73,935,73,0,24.333334,42.14657,935,0,233.75,467.5,62737.29,435.6756,2677.8333,6265.8403,15465,3.0,15737,7868.5,10743.073,15465,272,16064,5354.6665,8999.374,15745,20.0,0,0,0,0,72,92,186.71812,248.95749,0,935,126.0,327.88196,107506.57,0,0,1,1,0,0,0,1,1,144.0,24.333334,233.75,0,0,0,0,0,0,3,73,4,935,65535,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,333967193,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55661198.83,120791885.8,300747116,251.0000002,0,11073359.0,19049196.32,33069304,150773,0,111272234.7,164921237.5,300747367,33069337.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,332501161,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55416860.17,120520686.7,300010360,74.99999992,0,10830267.0,18631354.92,32343735,147066,0,110784831.7,164670219.7,300010435,32344060.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,15961,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,77313.45,438.569,2660.1667,6110.136,15125,3.0,15388,7694.0,10509.0205,15125,263,15958,5319.3335,8724.388,15389,27.0,0,0,0,0,72,92,187.95815,250.61087,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,18615,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107.44024,18615.0,0.0,18615,18615.0,18615,18615.0,0.0,18615,18615,0,0.0,0.0,0,0.0,0,0,0,0,40,0,107.44024,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,1843,3,4,316,935,316,0,105.333336,182.44269,935,0,233.75,467.5,678784.56,3798.1553,307.16666,479.82224,1246,3.0,574,287.0,38.183765,314,260,1840,613.3333,613.9457,1246,20.0,0,0,0,0,72,92,1627.7808,2170.3745,0,935,156.375,333.4786,111207.984,0,0,1,1,0,0,0,1,1,178.71428,105.333336,233.75,0,0,0,0,0,0,3,316,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,110019969,10,0,320,0,32,32,32.0,0.0,0,0,0.0,0.0,2.908563,0.09089259,12200000.0,5452871.5,24000000,5984019.0,110000000,12200000.0,5452871.5,24000000,5984019,0,0.0,0.0,0,0.0,0,0,0,0,80,0,0.09089259,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,35.2,32.0,0.0,0,0,0,0,0,0,10,320,0,0,-1,-1,9,8,0.0,0.0,0,0,12200000.0,5452871.5,24000000,5984019,Benign
6,10395,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,192.40019,10395.0,0.0,10395,10395.0,10395,10395.0,0.0,10395,10395,0,0.0,0.0,0,0.0,0,0,0,0,40,0,192.40019,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,109983895,7,0,224,0,32,32,32.0,0.0,0,0,0.0,0.0,2.0366619,0.06364568,18300000.0,19100000.0,51000000,1999868.0,110000000,18300000.0,19100000.0,51000000,1999868,0,0.0,0.0,0,0.0,0,0,0,0,56,0,0.06364568,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.57143,32.0,0.0,0,0,0,0,0,0,7,224,0,0,-1,-1,6,8,1999868.0,0.0,1999868,1999868,21600000.0,19300000.0,51000000,5998915,Benign
6,12609,3,4,334,935,334,0,111.333336,192.83499,935,0,233.75,467.5,100642.4,555.159,2101.5,4701.989,11688,4.0,12005,6002.5,8040.511,11688,317,12604,4201.3335,6763.024,12004,22.0,0,0,0,0,72,92,237.9253,317.23373,0,935,158.625,334.7677,112069.414,0,0,1,1,0,0,0,1,1,181.28572,111.333336,233.75,0,0,0,0,0,0,3,334,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,779855,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.1291585,259951.67,450213.12,779813,21.0,779834,779834.0,0.0,779834,779834,779834,779834.0,0.0,779834,779834.0,0,0,0,0,64,40,2.5645792,2.5645792,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,20291,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,98.565865,20291.0,0.0,20291,20291.0,20291,20291.0,0.0,20291,20291,0,0.0,0.0,0,0.0,0,0,0,0,40,0,98.565865,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119735216,138243,0,4423776,0,32,32,32.0,0.0,0,0,0.0,0.0,36946.324,1154.5726,866.1276,17743.922,1110331,0.0,120000000,866.1276,17743.922,1110331,0,0,0.0,0.0,0,0.0,0,0,0,0,1105944,0,1154.5726,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.000233,32.0,0.0,0,0,0,0,0,0,138243,4423776,0,0,-1,-1,138242,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,16481,3,4,274,935,274,0,91.333336,158.19397,935,0,233.75,467.5,73357.195,424.7315,2746.8333,4767.856,11857,4.0,12181,6090.5,8155.0625,11857,324,16477,5492.3335,6173.2866,12185,21.0,0,0,0,0,72,92,182.02779,242.70372,0,935,151.125,330.92746,109512.984,0,0,1,1,0,0,0,1,1,172.71428,91.333336,233.75,0,0,0,0,0,0,3,274,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119943935,12,0,384,0,32,32,32.0,0.0,0,0,0.0,0.0,3.2014956,0.10004675,10900000.0,11600000.0,35900000,924209.0,120000000,10900000.0,11600000.0,35900000,924209,0,0.0,0.0,0,0.0,0,0,0,0,96,0,0.10004675,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34.666668,32.0,0.0,0,0,0,0,0,0,12,384,0,0,-1,-1,11,8,3448087.0,3569302.5,5971965,924209,18800000.0,10200000.0,35900000,10000000,Benign
17,97983456,8,0,256,0,32,32,32.0,0.0,0,0,0.0,0.0,2.612686,0.081646435,14000000.0,8442250.0,27000000,5007774.0,98000000,14000000.0,8442250.0,27000000,5007774,0,0.0,0.0,0,0.0,0,0,0,0,64,0,0.081646435,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36.0,32.0,0.0,0,0,0,0,0,0,8,256,0,0,-1,-1,7,8,0.0,0.0,0,0,14000000.0,8442250.0,27000000,5007774,Benign
6,15305,3,4,315,935,315,0,105.0,181.86534,935,0,233.75,467.5,81672.66,457.36688,2550.8333,5593.405,13939,4.0,14236,7118.0,9646.351,13939,297,15300,5100.0,7927.6606,14235,21.0,0,0,0,0,72,92,196.01437,261.3525,0,935,156.25,333.4104,111162.5,0,0,1,1,0,0,0,1,1,178.57143,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,27840,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,71.83908,27840.0,0.0,27840,27840.0,27840,27840.0,0.0,27840,27840,0,0.0,0.0,0,0.0,0,0,0,0,40,0,71.83908,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,27226,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,73.45919,27226.0,0.0,27226,27226.0,27226,27226.0,0.0,27226,27226,0,0.0,0.0,0,0.0,0,0,0,0,40,0,73.45919,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
17,119865423,123166,0,3941312,0,32,32,32.0,0.0,0,0,0.0,0.0,32881.14,1027.5356,973.2101,19682.455,691502,1.0,120000000,973.2101,19682.455,691502,1,0,0.0,0.0,0,0.0,0,0,0,0,985328,0,1027.5356,0.0,32,32,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32.00026,32.0,0.0,0,0,0,0,0,0,123166,3941312,0,0,-1,-1,123165,8,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-LOIC-UDP
6,333621230,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,55603538.33,120815658.0,300770427,19.00000001,0,10950267.67,18842284.51,32707306,143497,0,111159287.0,165020415.3,300770446,32707415.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Nmap-Scan
6,10976,3,4,325,935,325,0,108.333336,187.63884,935,0,233.75,467.5,114795.92,637.7551,1829.3334,4207.917,10415,5.0,10709,5354.5,7156.628,10415,294,10971,3657.0,6112.469,10714,22.0,0,0,0,0,72,92,273.3236,364.4315,0,935,157.5,334.1086,111628.57,0,0,1,1,0,0,0,1,1,180.0,108.333336,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,9989,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200.22025,9989.0,0.0,9989,9989.0,9989,9989.0,0.0,9989,9989,0,0.0,0.0,0,0.0,0,0,0,0,40,0,200.22025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,21627,3,4,299,935,299,0,99.666664,172.62773,935,0,233.75,467.5,57058.31,323.6695,3604.5,5762.925,13601,3.0,13928,6964.0,9386.136,13601,327,21620,7206.6665,6963.8716,13924,20.0,0,0,0,0,72,92,138.7155,184.954,0,935,154.25,332.36844,110468.79,0,0,1,1,0,0,0,1,1,176.28572,99.666664,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
6,17878,3,4,259,935,259,0,86.333336,149.53372,935,0,233.75,467.5,66785.99,391.54266,2979.6667,6509.109,16232,3.0,16639,8319.5,11189.965,16232,407,17869,5956.3335,9265.518,16633,21.0,0,0,0,0,72,92,167.804,223.73868,0,935,149.25,330.17343,109014.5,0,0,1,1,0,0,0,1,1,170.57143,86.333336,233.75,0,0,0,0,0,0,3,259,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
